,filename,group,corr_level,total_corr_levels,idf,AMI,Sil,CH,DB,iXB,iPS,irCIP,TS
86,dataT/unbalance2b.arff,slicing_clusters,6,8,2,0.7782128205696781,0.07470825010895385,21202.48045595248,22.517375594028568,8125.1201201367385,-6.34588143906164,4150.657112691597,0.5588406077384007
87,dataT/unbalance2b.arff,slicing_clusters,7,8,2,0.760052551063473,0.07767847636699235,20018.081242567383,52.80850494227129,7410.552058628723,-6.228321826420716,4378.808967113058,0.5492498249152896
88,dataT/unbalance2b.arff,impurity,0,8,2,1.0,0.8225448439471151,32780.12408619433,0.37784595606679355,0.03470734675438735,-4.061690494208605,0.36494124514487347,0.7629003671638694
89,dataT/unbalance2b.arff,impurity,1,8,2,0.8640717076141269,0.7131899227200265,3518.622638794649,1.5051813293269725,4.455889122228152,-4.796404724356589,301.1539823195719,0.722549161076505
90,dataT/unbalance2b.arff,impurity,2,8,2,0.7662680916122497,0.6150583178880982,1956.696129327793,2.586875528198014,41.83404211568479,-5.200656657809157,386.6129548995707,0.6569856911542956
91,dataT/unbalance2b.arff,impurity,3,8,2,0.6800159714455631,0.5309631425848504,1332.4762029964822,5.070247965888096,27.78969427657821,-5.663252412267813,437.4881803662767,0.5824414167513672
92,dataT/unbalance2b.arff,impurity,4,8,2,0.6057793768882516,0.4555309501064687,999.1740930031549,4.3344675240332515,22.80493472633999,-5.187568018873504,478.60069270379904,0.5042630347105749
93,dataT/unbalance2b.arff,impurity,5,8,2,0.5437129688895981,0.37645999644212824,788.1994062805047,4.374763326263889,15.683721118489647,-4.85384119191471,526.1712698283136,0.4099551805465414
94,dataT/unbalance2b.arff,impurity,6,8,2,0.4787141972824238,0.30193297250864526,612.3899743897996,5.468231601067317,75.32537615617365,-5.034215031788196,580.3174303694989,0.2824099054980104
95,dataT/unbalance2b.arff,impurity,7,8,2,0.426951870409243,0.23545942215310497,506.0912336018091,6.214328872640863,23.56979201583192,-4.4605791306037474,582.6736310641438,0.1625686499070686
96,dataT/noise.arff,sp_overclustering,0,8,3,1.0,0.8416023576392949,7206.587353086351,2.345018292717591,4.09698831923081,-1.7948456477934367,10.891859429941778,0.7894148132795028
97,dataT/noise.arff,sp_overclustering,1,8,3,0.9728623692042118,0.7277937412888256,6488.18490970296,2.8190424700023415,103.96756733358546,-2.380221387888656,720.1539062318035,0.7394276689875335
98,dataT/noise.arff,sp_overclustering,2,8,3,0.947805352566915,0.6172957123035713,5899.769215690438,2.702073379518506,128.9531117582244,-3.4116516868158464,1629.4176433689208,0.6687779960673303
99,dataT/noise.arff,sp_overclustering,3,8,3,0.9266137452038943,0.5271409859811553,5409.574755451392,2.603389649833692,128.97625386217604,-3.8706611360810963,2412.106595320212,0.6114901807946447
100,dataT/noise.arff,sp_overclustering,4,8,3,0.9083671386039042,0.43996769526442125,4994.26064514825,2.534042160445659,130.197729782228,-4.592874486908509,3410.786143932434,0.5553151139798532
101,dataT/noise.arff,sp_overclustering,5,8,3,0.8916214800062887,0.36000124662821,4638.157085509591,2.4533145137269754,141.70852297558457,-3.0908455616107875,4575.328233492567,0.48829191210639217
102,dataT/noise.arff,sp_overclustering,6,8,3,0.8806233025566537,0.3372989377897715,4328.768138445702,2.7809823286161857,299.14183469572623,-4.053492007420764,6796.395305766448,0.47480040184454164
103,dataT/noise.arff,sp_overclustering,7,8,3,0.869902695747302,0.3317002650853043,4058.0588980161,3.037203895416129,577.8512761613393,-4.437775924994469,8902.215492901107,0.47168336296735397
104,dataT/noise.arff,sp_underclustering,0,8,3,1.0,0.8416023576392949,7206.587353086351,2.345018292717591,4.09698831923081,-1.7948456477934367,10.891859429941778,0.7894148132795028
105,dataT/noise.arff,sp_underclustering,1,8,3,0.9821037252370605,0.8111935607006263,7707.323192567995,2.5120583118049717,4.2870473824485344,-0.7118223917978287,10.025448525391388,0.7189990818261415
106,dataT/noise.arff,sp_underclustering,2,8,3,0.9612914811899738,0.765819193915361,8001.625259822589,2.7318299221347178,4.680593079351925,-0.25345494647909156,9.454802594839473,0.7330114329949081
107,dataT/noise.arff,sp_underclustering,3,8,3,0.9300864384118775,0.7404954618444477,8869.553560364933,2.945949122996025,4.874672695196954,0.5412444987074827,7.980691264749698,0.6372717897255724
108,dataT/noise.arff,sp_underclustering,4,8,3,0.8891108672419161,0.7302085442948764,9275.730627472834,3.2725664533861383,5.515858540698463,0.9769595418992081,6.673829533104508,0.6380472528904817
109,dataT/noise.arff,sp_underclustering,5,8,3,0.8120899885734102,0.6224737225919379,5928.866743171547,3.795036002347308,9.515540397723793,0.04213134407035441,5.830843096619087,0.5557455514291549
110,dataT/noise.arff,sp_underclustering,6,8,3,0.7292029111315338,0.5250770457526789,5411.305350854034,2.0608358096729824,0.8128363185035437,1.303237920685309,4.2381804797363385,0.4123580683548297
111,dataT/noise.arff,sp_underclustering,7,8,3,0.6714097174992243,0.5237224726576357,6514.127427257942,0.8285129762828495,0.24701162261320217,2.371445037023032,1.651491269652491,0.4777296080604877
112,dataT/noise.arff,slicing_clusters,0,8,3,1.0,0.8416023576392949,7206.587353086351,2.345018292717591,4.09698831923081,-1.7948456477934367,10.891859429941778,0.7894148132795028
113,dataT/noise.arff,slicing_clusters,1,8,3,0.973454372810607,0.6755160810401075,6485.146665243396,5.333639175883973,7233.373465585938,-2.2010553187005537,1417.7265294726017,0.778106686080626
114,dataT/noise.arff,slicing_clusters,2,8,3,0.9482822039225621,0.5133035207778561,5894.857372964092,13.088374431430951,50761.507540177154,-2.5976568879413366,2408.099297913548,0.7631967118520673
115,dataT/noise.arff,slicing_clusters,3,8,3,0.9272657043097184,0.37943736362690494,5402.9902404872255,13.875392235216124,209998.34856957046,-3.038155117573848,3796.4214323973274,0.7494465610119261
116,dataT/noise.arff,slicing_clusters,4,8,3,0.9088392988132525,0.24984361567461494,4986.761110817585,27.21230547423021,2366675.999888608,-3.7601274113880163,5475.69933911013,0.7337482195949587
117,dataT/noise.arff,slicing_clusters,5,8,3,0.8932394798820319,0.13104963398945899,4629.995832902089,38.03513834851699,726403.4078300364,-3.26155455945759,7362.770110654756,0.7224839588199587
118,dataT/noise.arff,slicing_clusters,6,8,3,0.8806066245888101,0.1305436340699803,4320.810738104615,24.57706062758829,204181.68943124605,-4.044206585928662,8781.24083186075,0.7089584858373474
119,dataT/noise.arff,slicing_clusters,7,8,3,0.8689249651707848,0.1292023050783824,4050.259291870824,24.675295494791833,292562.79310731264,-4.089248740829285,11119.262878987238,0.698555087064087
120,dataT/noise.arff,impurity,0,8,3,1.0,0.8416023576392949,7206.587353086351,2.345018292717591,4.09698831923081,-1.7948456477934367,10.891859429941778,0.7894148132795028
121,dataT/noise.arff,impurity,1,8,3,0.8828906902309384,0.6916546233454327,3782.3143679586883,2.477856004622443,6.184182981364462,-1.700706600809789,55.13463085959929,0.5865209437214566
122,dataT/noise.arff,impurity,2,8,3,0.7912274587454611,0.574750901112886,2522.215111198804,2.726531218205935,8.59913815525981,-1.8544913149307125,63.63865285007967,0.43036224902689746
123,dataT/noise.arff,impurity,3,8,3,0.7119474023757196,0.462245342065809,1770.00438748106,3.094984419616653,11.314073755204419,-1.613120664642799,73.92379051023248,0.26164778439094866
124,dataT/noise.arff,impurity,4,8,3,0.6390566854522094,0.363816891980643,1325.7306863257804,4.049123188300708,16.760114049767363,-1.6577298799781264,78.52745640076162,0.1335846532132756
125,dataT/noise.arff,impurity,5,8,3,0.5730332610121499,0.27893050601562047,1009.0041591118155,5.237647660076677,31.5626987822666,-1.3214341656645225,85.15477777221331,-0.07332623573419896
126,dataT/noise.arff,impurity,6,8,3,0.5076750657533675,0.20895835236227167,809.0274169669514,5.425238488685243,23.933936300959143,-1.2138249377151762,91.10665179294463,-0.18595683790810155
127,dataT/noise.arff,impurity,7,8,3,0.452716285097743,0.13791634051128807,673.554639287365,6.121274092493531,37.65343974741847,-0.8287895490084631,92.91065754111132,-0.2115611482949516
