index,filename,group,corr_level,total_corr_levels,idf,AMI,TS,s,kn
3704,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.865040620618718,10,1000
3705,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8647701134534017,10,1200
3706,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8646270190320476,10,1400
3707,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8645566735928893,10,1600
3708,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8645016499903745,10,1800
3709,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8644418918618892,10,2000
3710,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8649213678897772,20,200
3711,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8624876067269035,20,400
3712,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8618077784778948,20,600
3713,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8613913901808146,20,800
3714,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8612225659764595,20,1000
3715,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8609442670170885,20,1200
3716,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8608006624162114,20,1400
3717,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8607284440118297,20,1600
3718,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8606738887365267,20,1800
3719,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8606139473773834,20,2000
3720,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8643031727091987,50,200
3721,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8618395899544108,50,400
3722,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.861143960062184,50,600
3723,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8607205099339337,50,800
3724,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8605442854493583,50,1000
3725,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.860260796934919,50,1200
3726,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8601147118309332,50,1400
3727,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8600406524289356,50,1600
3728,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8599861459185716,50,1800
3729,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8599235095522737,50,2000
3730,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8630862293224472,100,200
3731,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8606118688366455,100,400
3732,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.859914966745373,100,600
3733,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8594911305731607,100,800
3734,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8593150472101488,100,1000
3735,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8590297586733255,100,1200
3736,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8588834463730974,100,1400
3737,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8588087824818588,100,1600
3738,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.858754672707054,100,1800
3739,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8586928199488142,100,2000
3740,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8579995212486078,150,200
3741,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8555330468119747,150,400
3742,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8548379766371476,150,600
3743,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8544154184788435,150,800
3744,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8542392729082122,150,1000
3745,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.853954041333869,150,1200
3746,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8538068356993093,150,1400
3747,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8537335240510732,150,1600
3748,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8536798562369675,150,1800
3749,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8536173794544272,150,2000
3750,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.860415693367817,200,200
3751,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8579376653290095,200,400
3752,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8572375979888454,200,600
3753,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8568127713398387,200,800
3754,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8566365287226234,200,1000
3755,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8563499483063726,200,1200
3756,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8562034075654278,200,1400
3757,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8561292433889175,200,1600
3758,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8560746225674304,200,1800
3759,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8560130629737697,200,2000
3760,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8599666146311032,250,200
3761,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8574892606913267,250,400
3762,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8567888221008221,250,600
3763,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8563633654693801,250,800
3764,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8561866869286497,250,1000
3765,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8558999821619252,250,1200
3766,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.855753331592033,250,1400
3767,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8556789289117467,250,1600
3768,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8556246073906784,250,1800
3769,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8555633817592427,250,2000
3770,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8604372754966231,300,200
3771,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8579569596831687,300,400
3772,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.857256413782596,300,600
3773,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8568299333481489,300,800
3774,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8566532798534577,300,1000
3775,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8563665817648817,300,1200
3776,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8562190772287137,300,1400
3777,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8561449561470689,300,1600
3778,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8560906603640308,300,1800
3779,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8560290445411136,300,2000
3780,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8563760104031644,400,200
3781,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8539055726676748,400,400
3782,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.853206986726764,400,600
3783,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8527821252695642,400,800
3784,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8526063502058627,400,1000
3785,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8523209804250707,400,1200
3786,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8521743308721254,400,1400
3787,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8521004402237187,400,1600
3788,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8520463656537014,400,1800
3789,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.85198514477329,400,2000
3790,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8537946384549719,500,200
3791,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8513337044557505,500,400
3792,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8506370677401696,500,600
3793,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8502140174189451,500,800
3794,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8500386813299455,500,1000
3795,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8497539934654939,500,1200
3796,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8496080196034863,500,1400
3797,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8495345398298558,500,1600
3798,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8494802522481372,500,1800
3799,dataT/noise.arff,sp_overclustering,5,8,1,0.8916214800062887,0.8494195151083306,500,2000
3800,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8649437312508315,10,200
3801,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8624334358848721,10,400
3802,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8616989483313031,10,600
3803,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.861252699568474,10,800
3804,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.861116638863923,10,1000
3805,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8607849715771456,10,1200
3806,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8606813841302151,10,1400
3807,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8605933466726999,10,1600
3808,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8605828299444617,10,1800
3809,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8604886812161282,10,2000
3810,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8620504514121473,20,200
3811,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8594665868246174,20,400
3812,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.858704438389819,20,600
3813,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8582451490927709,20,800
3814,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8581051918320711,20,1000
3815,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8577646172574381,20,1200
3816,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8576622983482669,20,1400
3817,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8575727474441405,20,1600
3818,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8575620826030909,20,1800
3819,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8574679836686686,20,2000
3820,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8607525748288938,50,200
3821,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8581412905035064,50,400
3822,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8573632075893663,50,600
3823,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8568931543585849,50,800
3824,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8567459729629537,50,1000
3825,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8563998921999195,50,1200
3826,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8562957978524859,50,1400
3827,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8562040111572126,50,1600
3828,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8561948839137273,50,1800
3829,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8560979119533717,50,2000
3830,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8589863063088928,100,200
3831,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8563626791407467,100,400
3832,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8555801108394243,100,600
3833,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8551091336887573,100,800
3834,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8549622663801106,100,1000
3835,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.854614388313993,100,1200
3836,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.854511190081733,100,1400
3837,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.854419167408539,100,1600
3838,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8544101772930449,100,1800
3839,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8543145327041048,100,2000
3840,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8552512740450882,150,200
3841,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8526313363378842,150,400
3842,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8518519417425261,150,600
3843,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8513823150101741,150,800
3844,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8512352711083113,150,1000
3845,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8508878432848177,150,1200
3846,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8507821253338124,150,1400
3847,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8506910725764589,150,1600
3848,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8506820674387234,150,1800
3849,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8505853182128403,150,2000
3850,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8567109022928274,200,200
3851,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8540838266908797,200,400
3852,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8532995012866245,200,600
3853,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8528285736652136,200,800
3854,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8526818072453871,200,1000
3855,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8523333233871765,200,1200
3856,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.852229299265773,200,1400
3857,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.852137457855617,200,1600
3858,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8521276939604209,200,1800
3859,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8520320837501418,200,2000
3860,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8556399042348944,250,200
3861,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8530184250030977,250,400
3862,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8522351721636655,250,600
3863,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8517643332926809,250,800
3864,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.851617437111685,250,1000
3865,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.851268883631768,250,1200
3866,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8511655815018078,250,1400
3867,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.851073777863323,250,1600
3868,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8510648375449015,250,1800
3869,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8509696889258498,250,2000
3870,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8562334906396561,300,200
3871,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8536085011624825,300,400
3872,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8528249087887794,300,600
3873,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8523526296985504,300,800
3874,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8522053569115678,300,1000
3875,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8518568323586019,300,1200
3876,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8517524197885629,300,1400
3877,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8516609005343637,300,1600
3878,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8516516210253058,300,1800
3879,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8515561220531509,300,2000
3880,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8538815227149998,400,200
3881,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8512556498091738,400,400
3882,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.85047301146553,400,600
3883,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8500008405033963,400,800
3884,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8498537419987802,400,1000
3885,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8495057783256346,400,1200
3886,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8494011228226224,400,1400
3887,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8493089113293276,400,1600
3888,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.849299356389267,400,1800
3889,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8492037006526933,400,2000
3890,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8473620783192367,500,200
3891,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8447670774202092,500,400
3892,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8439886339989725,500,600
3893,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.843521900301198,500,800
3894,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8433760852759408,500,1000
3895,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8430305814145078,500,1200
3896,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8429295096965719,500,1400
3897,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8428400055761612,500,1600
3898,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8428307131426698,500,1800
3899,dataT/noise.arff,sp_overclustering,6,8,1,0.8806233025566537,0.8427374920750218,500,2000
3900,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.861263084078405,10,200
3901,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8584673923496591,10,400
3902,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8576760025776338,10,600
3903,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8572206772108496,10,800
3904,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8570570879785709,10,1000
3905,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8567015622992721,10,1200
3906,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8565329971243745,10,1400
3907,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8564104846808756,10,1600
3908,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8563838479202048,10,1800
3909,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8563293245307148,10,2000
3910,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8581840970720098,20,200
3911,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8553036085485866,20,400
3912,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8544940856808947,20,600
3913,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8540243766001664,20,800
3914,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8538560343601187,20,1000
3915,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8534898700262135,20,1200
3916,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8533206563433671,20,1400
3917,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8531989503579432,20,1600
3918,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8531712394697576,20,1800
3919,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8531192173072266,20,2000
3920,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8561042456249194,50,200
3921,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8531973632416818,50,400
3922,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8523688854438365,50,600
3923,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8518858235372212,50,800
3924,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8517111534050579,50,1000
3925,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8513412486968067,50,1200
3926,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8511689278411079,50,1400
3927,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8510443482532695,50,1600
3928,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.851017414512281,50,1800
3929,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8509641218930739,50,2000
3930,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8549528842320078,100,200
3931,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8520289638123424,100,400
3932,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8511967919956763,100,600
3933,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8507123843596861,100,800
3934,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.850538879087253,100,1000
3935,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8501651926780985,100,1200
3936,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8499937760544652,100,1400
3937,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8498691099370919,100,1600
3938,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8498420885272064,100,1800
3939,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8497898999906147,100,2000
3940,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8505108164278636,150,200
3941,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8475948521511955,150,400
3942,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8467681677413105,150,600
3943,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8462873015249072,150,800
3944,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8461130240946185,150,1000
3945,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8457405141852637,150,1200
3946,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8455670389023475,150,1400
3947,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8454436111724409,150,1600
3948,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8454169670400743,150,1800
3949,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8453644767063558,150,2000
3950,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.852622899369207,200,200
3951,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.849695622214787,200,400
3952,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8488636228448886,200,600
3953,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8483803859819832,200,800
3954,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.848206332191065,200,1000
3955,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8478323891650112,200,1200
3956,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8476601816981765,200,1400
3957,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8475358432609894,200,1600
3958,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8475082825900372,200,1800
3959,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8474567686724043,200,2000
3960,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8516493183096542,250,200
3961,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8487256594989097,250,400
3962,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8478948997984831,250,600
3963,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8474112065925407,250,800
3964,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8472369623547678,250,1000
3965,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.846862726650414,250,1200
3966,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8466907343659329,250,1400
3967,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8465665288102862,250,1600
3968,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8465396659802634,250,1800
3969,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8464888132594555,250,2000
3970,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.85038236466149,300,200
3971,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8474644731777796,300,400
3972,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8466352803414353,300,600
3973,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8461516556881686,300,800
3974,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8459777280887474,300,1000
3975,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8456046925936392,300,1200
3976,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8454321466324833,300,1400
3977,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8453083212062047,300,1600
3978,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.845281139013007,300,1800
3979,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8452305032127072,300,2000
3980,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8490325754468455,400,200
3981,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8461105977592054,400,400
3982,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8452819693343236,400,600
3983,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8447982938267354,400,800
3984,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.844624338778711,400,1000
3985,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8442512437604324,400,1200
3986,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8440786353655687,400,1400
3987,dataT/noise.arff,sp_overclustering,7,8,1,0.869902695747302,0.8439541342218032,400,1600
